classe,massa_msun,raio_mpc,log10_massa,log10_raio,T_lambda,log10_T_lambda,R_lambda_mpc,raio_sobre_R_lambda,regime_TEC
halo_galactico,1415100717130.3457,0.08824430240361694,12.15078735105276,-1.0543133257650683,0.0003513248055808788,-3.454291185401338,1.2505960981998676,0.07056179251689455,bound
halo_galactico,5617934356254.218,0.12774685252929938,12.749576660304662,-0.893649791357606,0.00026847886834174015,-3.5710898914308538,1.98022028845411,0.06451143505302986,bound
halo_galactico,720700368744.8741,0.1771377443757029,11.857754744265385,-0.7516888898118981,0.005579749850732895,-2.2533852707544533,0.998710311184753,0.17736649195657891,bound
halo_galactico,661782143758.7697,0.3355363136587645,11.820715044824961,-0.4742604711188815,0.04129901415393987,-1.3840603152349795,0.9707177417989376,0.345657959271402,bound
halo_galactico,519014564493.53394,0.09607902435236809,11.715179545113243,-1.0173714156856475,0.0012363526122374864,-2.907857649223559,0.8951884443006592,0.10732826698564805,bound
halo_galactico,1642830654119.873,0.13518995728119798,12.215592797901424,-0.8690555691884219,0.0010881196107284036,-2.9633233625200632,1.3143737741465598,0.10285503251841631,bound
halo_galactico,2483935431734.7993,0.2165047929857496,12.395140302452312,-0.6645324847876511,0.0029559588649345067,-2.529301613868639,1.5085789836489567,0.14351571600319327,bound
halo_galactico,912259489805.0992,0.1849069414122334,11.960118389820794,-0.7330467851066762,0.005013919971697831,-2.299822602194196,1.0803407279910002,0.17115613308042735,bound
halo_galactico,508095364883.84174,0.1272825260553541,11.705945233063115,-0.8952312142460198,0.0029362786487830183,-2.532202732854549,0.8888661413166354,0.14319650635675749,bound
halo_galactico,514554729689.9786,0.14230999621348242,11.711431574508065,-0.8467645929032082,0.00405238584533234,-2.3922892102710636,0.8926169796090683,0.1594300797143795,bound
halo_galactico,1689302698240.9094,0.08035646779161171,12.227707475738645,-1.0949791616739963,0.00022222411340037506,-3.6532088178140083,1.3266522897371626,0.060570858252189046,bound
halo_galactico,1820283196072.4521,0.13563296358431678,12.260138959921205,-0.867634748794933,0.0009917288256365015,-3.003607063359378,1.3600898689777443,0.09972353053865457,bound
halo_galactico,1549187534923.6023,0.13388209573281504,12.190103993906819,-0.873277498001791,0.0011207265359291197,-2.950500344965566,1.288910070673684,0.10387233273989233,bound
halo_galactico,584886506861.9052,0.1684356349023605,11.767071602448958,-0.7735660220747488,0.005911075061800831,-2.228333525726578,0.9315621184501055,0.18080988005673387,bound
halo_galactico,1205747758048.834,0.11720187409300535,12.081256463073352,-0.9310654437638032,0.00096601384004638,-3.0150166514181356,1.1856052307870133,0.09885404605983891,bound
halo_galactico,1098601109274.1201,0.18806488143053007,12.040840033199254,-0.7256922954909721,0.004380455000478665,-2.3584807767255445,1.149391453182382,0.16362126315610293,bound
halo_galactico,1192726885419.0073,0.2412921335567012,12.076541008855154,-0.6174568364360342,0.008521668284302526,-2.06947537521663,1.1813219908682617,0.20425602454023015,bound
halo_galactico,2018366699608.6978,0.16258701791542227,12.305000072281867,-0.7889141344663068,0.0015406133868846004,-2.8123063327341615,1.4077363008785375,0.1154953650154189,bound
halo_galactico,1197452905419.7615,0.17797183638120026,12.078258442071139,-0.7496487183201592,0.003405897281372935,-2.4677684540849905,1.1828802111436334,0.15045634773882416,bound
halo_galactico,1728302455902.177,0.1551068826738994,12.237619747075163,-0.8093689304844265,0.0015621027768668106,-2.8062903955818164,1.336783884698639,0.11602988669246733,bound
halo_galactico,1055972660532.0358,0.15136200733120994,12.023652674321111,-0.8199831213817171,0.002375932534235544,-2.6241658955196363,1.1343284998033822,0.13343754243805575,bound
halo_galactico,1262384895502.344,0.10856463917701768,12.101191789541495,-0.9643116067085694,0.0007333470229351681,-3.1346904667205773,1.2038855882474944,0.09017853543296923,bound
halo_galactico,1663224520418.6855,0.1751051230149761,12.220950879043489,-0.7567011476653384,0.0023355104826600424,-2.631618179092878,1.3197902389416842,0.13267647982863529,bound
halo_galactico,309026314925.5079,0.14472470744029317,11.489995463050517,-0.8394573196826979,0.007096900573112556,-2.148931279151985,0.7531007961150125,0.19217176264701627,bound
halo_galactico,772885348091.2167,0.3968566497712882,11.888115074274944,-0.40136633821388096,0.05850891627726951,-1.2327779459699613,1.0222559423468893,0.38821652516901684,bound
halo_galactico,684493882362.8766,0.312371196063361,11.835369570997521,-0.5053290195049515,0.03221658579317927,-1.4919204865657494,0.9816977810468538,0.3181948682111286,bound
halo_galactico,597575458147.8069,0.18078787935532756,11.77639275311483,-0.7428306894886998,0.007154039296587741,-2.145448678634304,0.9382506415763905,0.1926861238821846,bound
halo_galactico,801124866222.6794,0.10650955202446039,11.90370021207066,-0.9726114419389534,0.0010911930847629708,-2.9620983949408948,1.03455763398311,0.10295178202338726,bound
halo_galactico,3336026247270.0376,0.09068129333769012,12.523229458932038,-1.0424822943966836,0.00016171853589247884,-3.7912401991754625,1.6644257983095803,0.054482028234474386,bound
halo_galactico,497690223327.8151,0.2619561449879728,11.696959109507365,-0.5817714093822269,0.02613140766832654,-1.5828371947074193,0.8827566316459667,0.2967478641304973,bound
halo_galactico,2182214434349.3904,0.1708243768083191,12.338897424107019,-0.7674501549705722,0.0016526780304679648,-2.7818117460721097,1.4448422309778615,0.11823047052874838,bound
halo_galactico,257629493642.90454,0.18881160356001336,11.410995579934468,-0.7239713193216778,0.018902820270445743,-1.7234733949528755,0.7087936405776194,0.26638444922579235,bound
halo_galactico,763466946551.3873,0.06777707190878814,11.88279023950498,-1.1689171973948385,0.00029504911156692635,-3.5301056887428683,1.018086547323588,0.06657299626143269,bound
halo_galactico,1140154151116.3406,0.23199984584108327,12.056963572786753,-0.6345123036883638,0.007923839297807458,-2.101064340905218,1.1637038646586215,0.1993633027154564,bound
halo_galactico,1603901952136.1614,0.1865881538247931,12.205177815975746,-0.7291159323571273,0.0029302895067389208,-2.533089470100502,1.3039088239565715,0.14309908054660705,bound
halo_galactico,1773900691142.6187,0.09076404931761357,12.248929302927499,-1.0420861368828955,0.00030496389750409925,-3.515751570629559,1.3484382190796425,0.06731049894118493,bound
halo_galactico,1895271937862.7444,0.12181339251578449,12.277671532319975,-0.9143049614899897,0.000690001009544776,-3.1611502738433175,1.3785159532377687,0.08836560232014516,bound
halo_galactico,754998736292.4216,0.17090054231936033,11.877946224713046,-0.7672565591286961,0.004783218728164551,-2.320279759152508,1.0143084120122485,0.16848972195775952,bound
halo_galactico,688932816846.5737,0.155057707841042,11.838176872567402,-0.8095066403287512,0.003915068358456149,-2.4072606506070295,0.9838153096210543,0.15760855348019243,bound
halo_galactico,1996602260343.5818,0.13230180302306363,12.300291558440003,-0.878434237160711,0.0008391543940893972,-3.07615812697551,1.4026580391611732,0.09432220778642786,bound
halo_galactico,857123665486.0554,0.14431196704664023,11.933043486291435,-0.8406976536131922,0.0025368786634430394,-2.5957003041843856,1.058122090091422,0.13638498657009573,bound
halo_galactico,357692461089.85724,0.13477350541056157,11.553509786831727,-0.870395475641377,0.004951535866236871,-2.305260070809232,0.7907233214003769,0.1704433165976143,bound
halo_galactico,401189423355.38904,0.1623725093424221,11.603349475098781,-0.7894874975795062,0.007720122206646407,-2.1123758248906737,0.8215571456954984,0.1976399453077166,bound
halo_galactico,476641332403.1545,0.29805636085902193,11.678191699899436,-0.5257016054013686,0.040192000844200146,-1.3958603731569157,0.8701320903095785,0.34254151085610285,bound
halo_galactico,1492815928585.0178,0.046416064164075635,12.174006260418818,-1.3333316881862594,4.846573663114521e-05,-4.31456518203097,1.2730829617653825,0.03645957534433619,bound
halo_galactico,1121628426817.5898,0.13571565501338448,12.049849007624697,-0.8673700529019368,0.0016124155456020515,-2.7925230233838816,1.157366626176723,0.11726245767230331,bound
halo_galactico,1744495582020.6414,0.1641732835078103,12.241669873923719,-0.7846975157255106,0.0018351591010871498,-2.7363262781536246,1.3409458595985955,0.1224309559797997,bound
halo_galactico,708698598282.8353,0.17345978267636575,11.850461573782214,-0.7608012020625801,0.0053280827717320615,-2.2734290370233277,0.9931354331306791,0.1746587392714056,bound
halo_galactico,1136289233972.763,0.12753138721827056,12.05548889187685,-0.8943829162642579,0.0013206827405863122,-2.8792014977229976,1.1623874606022422,0.10971504041534957,bound
halo_galactico,1655604651450.942,0.06739933995733265,12.218956637888567,-1.1713443564957164,0.00013379701842087808,-3.8735535644290904,1.317771664875205,0.05114644801815151,bound
halo_galactico,779343129453.614,0.17603502923891462,11.891728711097917,-0.754400903257178,0.00506412855713053,-2.295495277922825,1.025095175076823,0.17172554658226946,bound
halo_galactico,1445011598964.1357,0.33532817307536456,12.159871333145094,-0.47452995716716295,0.01887882402495594,-1.724025061699957,1.2593459893309615,0.26627168063123824,bound
halo_galactico,586578202842.106,0.07468402557839086,11.768325920626673,-1.1267722809832275,0.0005137991475290034,-3.289206620629729,0.9324593882276098,0.080093596054996,bound
halo_galactico,746330437403.1302,0.22530228832497215,11.872931153702226,-0.6472343972603622,0.011086687275421512,-1.955198202536686,1.0104116312640468,0.22298069554396768,bound
halo_galactico,735176704445.1907,0.130105290093436,11.866391737100585,-0.8857050446245788,0.002167351107122062,-2.664070728027695,1.0053528916063244,0.1294125586942486,bound
halo_galactico,381466253513.19116,0.14714148366634305,11.581456124043836,-0.8322648691657694,0.006042065255174102,-2.2188145885945176,0.8078672332675078,0.18213572429619798,bound
halo_galactico,1480608943158.1758,0.09320094113825533,12.170440368274953,-1.0305797021407899,0.0003956003509929608,-3.4027433317506963,1.269603395088016,0.07340949268003032,bound
halo_galactico,685029352749.6531,0.1297504179689834,11.835709180929047,-0.8868912344711752,0.0023070300881663096,-2.636946741395947,0.9819537039940661,0.13213496465386057,bound
halo_galactico,1010119933695.3015,0.27542852664612133,12.00437294155469,-0.5599910810602082,0.014965456131167763,-1.8249100417886888,1.1176665830105323,0.24643174523857606,bound
halo_galactico,1473198712449.4385,0.1979388525787205,12.168261330617067,-0.7034689516024586,0.0038086227524028898,-2.419232042477817,1.2674817920798376,0.15616701858408433,bound
halo_galactico,1433131070285.0044,0.3360952085264984,12.15628591161048,-0.47353767891801113,0.019166252025618096,-1.7174628054178873,1.2558851432339067,0.26761619909050965,bound
halo_galactico,1709561733655.71,0.2603049206278967,12.232884788140476,-0.5845176222044612,0.00746446159978092,-2.1270015118072334,1.3319345413864778,0.19543371880492877,bound
halo_galactico,923698164061.1368,0.18527521921319243,11.965530080421702,-0.7321826642140847,0.0049814763164518746,-2.30264193011733,1.0848373916303038,0.17078616633480811,bound
halo_galactico,710960693492.8136,0.3378989990163535,11.851845590784546,-0.4712130947664415,0.03926008792253183,-1.4060487321372441,0.9941909739340313,0.33987333206142595,bound
halo_galactico,937774946914.8253,0.18526724001863612,11.97209862618276,-0.7322013682523402,0.004906066289748692,-2.309266587993154,1.0903204583080555,0.16991998875828793,bound
halo_galactico,256704184506.06442,0.22161422595061483,11.40943294811469,-0.6544023646405881,0.030675814360907713,-1.5132038990898278,0.7079440484153233,0.31303918218774596,bound
halo_galactico,311537718187.5762,0.1320340087439788,11.49351063465192,-0.8793141907069416,0.005345433562885744,-2.272017063826118,0.7551354009177184,0.17484812469858713,bound
halo_galactico,344393650341.227,0.1560663103759292,11.53705513567596,-0.806690836828159,0.007985617362697997,-2.097691503213811,0.7807997475528033,0.19988007279084688,bound
halo_galactico,447675791720.4477,0.10977798004454557,11.650963610339481,-0.9594847646600553,0.002138051877223393,-2.6699817613730206,0.8521364759336986,0.12882675855913833,bound
halo_galactico,1380133124100.2566,0.23873538096834676,12.139920979353203,-0.6220832130810293,0.007132889963188623,-2.146734475649665,1.240209190875031,0.19249605850760285,bound
halo_galactico,482039170704.5461,0.08797094866844049,11.683082330623979,-1.055660724622973,0.0010218135053076483,-2.990628361546271,0.873404441088777,0.10072189300844041,bound
halo_galactico,737298085312.2831,0.2170051638751408,11.867643106086213,-0.6635299315164677,0.010027744093785401,-1.9987967576889898,1.0063189579020113,0.21564252781996315,bound
halo_galactico,2849245717733.3936,0.1386340109818316,12.454729904225124,-0.8581302115010319,0.0006765744672183216,-3.169684395781593,1.5791786133450434,0.0877886831864919,bound
halo_galactico,750425546423.7594,0.25956696473717733,11.875307610128502,-0.585750581306536,0.016860746113395844,-1.7731232111014834,1.0122563015952368,0.25642415298192767,bound
halo_galactico,1811884246270.649,0.21388178391535276,12.258130448963481,-0.669826202253748,0.003906853148765837,-2.408172912778099,1.3579947845143683,0.15749823663118037,bound
halo_galactico,471230955677.8321,0.350049314514102,11.673233811996543,-0.4558707684706396,0.06585519279875193,-1.1814099744618352,0.8668272515898624,0.40382822975635646,bound
halo_galactico,847416380730.1216,0.21191170133160037,11.928096854746329,-0.673845061772271,0.008124639555602137,-2.0901958971165158,1.0541123557503027,0.20103331506892785,bound
halo_galactico,465042110361.24005,0.07338240632735823,11.667492280781296,-1.1344080511306482,0.0006147799690946125,-3.2112802912266147,0.863015732053032,0.08503020698451058,bound
halo_galactico,760918991151.629,0.1467605617500899,11.881338423434803,-0.8333906345796401,0.0030055628620682885,-2.5220741842270975,1.0169527151267481,0.14431404682546953,bound
halo_galactico,1968375034510.3616,0.08822640058789406,12.29410784811009,-1.054401438518963,0.00025242012605412943,-3.597876020720352,1.3960165546270427,0.06319867790641241,bound
halo_galactico,248563784069.93936,0.11921860383811803,11.395437851882678,-0.9236559684732549,0.004932083103292862,-2.306969614355816,0.7003802694338942,0.1702198206332689,bound
halo_galactico,1419215269840.111,0.3035607985780584,12.15204827524105,-0.5177543133446556,0.014260177380149876,-1.8458750723283908,1.2518070048107193,0.24249808270082227,bound
halo_galactico,1211176569805.405,0.20300501284965486,12.083207460816297,-0.6924932378204607,0.004997455880314046,-2.3012510313310526,1.1873819406552877,0.1709685871907579,bound
halo_galactico,619508850900.7745,0.10970184059152423,11.792047515506122,-0.9597860857157492,0.0015418082681164377,-2.8119696297067427,0.949592168389312,0.11552521623846088,bound
halo_galactico,311802613414.35736,0.09489788354635524,11.493879750964041,-1.0227434732880798,0.0019830148757722377,-2.702674027881654,0.7553493665510184,0.12563442527219698,bound
halo_galactico,1059852253829.4094,0.15365843958483555,12.025245327699855,-0.8134435814247478,0.0024766239645595462,-2.606139929027472,1.1357159583430814,0.1352965399984437,bound
halo_galactico,652645806468.7017,0.08643466838525182,11.81467755182767,-1.0633120298762255,0.0007158507783220473,-3.1451774985097196,0.9662298933672354,0.0894555933102357,bound
halo_galactico,1206248188026.6821,0.11111480911407612,12.081436673974146,-0.9542280554793162,0.0008228398238375166,-3.0846846974654683,1.1857692314613206,0.09370694243528332,bound
halo_galactico,1017766732136.1522,0.17474384772462695,12.007648250933205,-0.7575981056897512,0.0037930937333911056,-2.421006425055832,1.120479811638326,0.1559544812049069,bound
halo_galactico,3635989429380.134,0.25766913956399334,12.56062261196232,-0.5889375927786606,0.003404087796414363,-2.467999247351675,1.7128874327267614,0.15042969820486538,bound
halo_galactico,824566203471.3126,0.20033290764278966,11.916225530384441,-0.698247705555112,0.007054520436006044,-2.151532504103151,1.0445513526812193,0.19178847179563044,bound
halo_galactico,438304447596.258,0.05269168638410939,11.641775877582347,-1.2782579017196198,0.00024148299869229732,-3.6171134397945806,0.8461484791931824,0.06227238797894177,bound
halo_galactico,1155437536367.491,0.1741298980729325,12.06274647223471,-0.759126654193948,0.0033060522126936768,-2.4806902918699287,1.1688804898875953,0.1489715155479048,bound
halo_galactico,1193984913651.1287,0.15646122083932656,12.076998839390118,-0.8055932853534844,0.002320905445440658,-2.634342552503945,1.1817371779043013,0.13239933867257667,bound
halo_galactico,2990306131462.0767,0.18313782711068416,12.475715651334152,-0.7372219429254614,0.0014861226825829557,-2.82794533716391,1.6048206455928364,0.1141173174794441,bound
halo_galactico,1960148326259.511,0.31859718654363367,12.292288936070102,-0.4967580636697585,0.011936390432015184,-1.9231269841327518,1.3940689823525372,0.2285376050803386,bound
halo_galactico,1333229365213.3914,0.05852647189047831,12.124904870702329,-1.2326476553609487,0.00010878983201752988,-3.9634116938385486,1.2259974755232397,0.04773784045966325,bound
halo_galactico,3252040997131.283,0.11528672839632949,12.512156011926846,-0.9382206850382211,0.00034089299412786345,-3.4673819240948833,1.6503394819814243,0.06985637176777373,bound
halo_galactico,383647993348.24963,0.19869240408526098,11.583932930987002,-0.701818735441329,0.014792684873533763,-1.8299529943643629,0.8094044653887217,0.2454797478660285,bound
halo_galactico,597154849464.2839,0.07306024430506884,11.776086963537589,-1.1363188798907884,0.00047248991123022933,-3.3256074602633277,0.9380304579508073,0.07788685717591091,bound
halo_galactico,473912780040.2631,0.2986687673859419,11.675698420508066,-0.5248101903892981,0.04067308846063122,-1.3906928487293344,0.8684685432667048,0.34390280419658376,bound
halo_galactico,730409761900.7354,0.17933758722342813,11.86356656889548,-0.7463286774598683,0.005713254122423137,-2.2431164583284593,1.0031752495314779,0.1787699480297045,bound
halo_galactico,329731052120.6901,0.22352021019215304,11.518159848355292,-0.6506832028313192,0.02450341898438115,-1.610773313902624,0.7695577835631249,0.29045279635433413,bound
halo_galactico,1668410181169.9697,0.1163620242520194,12.222302831385042,-0.9341887323043588,0.000683230294310591,-3.1654328853514917,1.321160445598802,0.08807561915712633,bound
halo_galactico,836030373698.1633,0.22016726018835325,11.92222205601543,-0.6572472620067579,0.009235752813625948,-2.034527699089078,1.0493699843259245,0.2098089934693342,bound
halo_galactico,305645352800.1178,0.2475678877035286,11.48521779692407,-0.6063056888021923,0.03591710130559214,-1.444698720384021,0.7503442370449915,0.3299390805991946,bound
halo_galactico,441110424758.7872,0.16849057175619775,11.64454732157736,-0.7734243959725663,0.007845409797102127,-2.1053843665484324,0.8479502896717088,0.19870336010077938,bound
halo_galactico,1287448443737.6985,0.16860877710976485,12.109729846607568,-0.7731198214602608,0.0026936851493269778,-2.569653168041724,1.2118007991151853,0.13913902122599447,bound
halo_galactico,1964917401242.3362,0.171422824992076,12.293344298763033,-0.7659313521436548,0.001854802991845475,-2.7317022122473715,1.3951986646982744,0.12286624788961356,bound
halo_galactico,4998685486032.362,0.10170234038122794,12.698855812092125,-0.9926690529478763,0.00015225556387251965,-3.817426827989128,1.9046121758972072,0.0533979261858488,bound
halo_galactico,10467714357031.135,0.14141460472752193,13.019851863102565,-0.8495057360480706,0.00019546413039390697,-3.70893292830015,2.436717823904571,0.058034871063125666,bound
halo_galactico,1396507593918.1257,0.14108975960934897,12.145043301646599,-0.8505045064904717,0.001455054705792608,-2.8371206781713876,1.2450947050766878,0.11331648832339944,bound
halo_galactico,450465627479.5632,0.18058379388278442,11.653661657988847,-0.7433212271293009,0.00945825031553273,-2.0241891964301235,0.853902932475079,0.21148047045505927,bound
halo_galactico,179384040407.33575,0.23986387718435268,11.253783801744042,-0.620035150617941,0.05566047257983199,-1.254453110651239,0.6282259710038629,0.3818114631604076,bound
halo_galactico,1240792077474.6123,0.09295928691321767,12.093699011820343,-1.0317072163956817,0.00046839848524782805,-3.329384518060762,1.1969820092184669,0.07766139022750444,bound
halo_galactico,519362533452.35046,0.14288880163023965,11.715470616641387,-0.8450018060639155,0.0040640599724596806,-2.391039891886507,0.8953884568015519,0.15958302851106398,bound
halo_galactico,715525241525.6869,0.2994271037339124,11.85462495893711,-0.5237088904682052,0.027144666645785923,-1.5663154873951,0.9963140895131972,0.3005348482828478,bound
halo_galactico,610613104188.6162,0.10746878878510797,11.785766120329066,-0.9687176457625128,0.001470676271297853,-2.832482914669979,0.9450250612867211,0.11372057016009852,bound
halo_galactico,892736290862.5803,0.10364539154773068,11.950723189754266,-0.984450003458064,0.0009023249015856118,-3.044637057181831,1.0725783231384558,0.09663200282144004,bound
halo_galactico,2360984200217.059,0.16613503923704767,12.373093080775675,-0.7795387616337612,0.0014051632316913524,-2.8522732227303327,1.483265786555174,0.11200625049330486,bound
halo_galactico,1134924571159.1619,0.22329399204966932,12.05496699860587,-0.651122961902936,0.0070974159576111815,-2.148899741368052,1.1619219387541544,0.19217641444062195,bound
halo_galactico,879990141997.5111,0.15215464360140063,11.94447780703646,-0.8177147888878681,0.0028961027715965234,-2.5381860307534376,1.0674492129936226,0.14254040543501686,bound
halo_galactico,434031436806.9281,0.2791207465889014,11.637521186510966,-0.5542078819126022,0.036248606081891885,-1.4407086893021466,0.843389806843857,0.33095105528181595,bound
halo_galactico,259334902066.98465,0.2245736494137585,11.413860969353475,-0.6486412034866946,0.03159741564794083,-1.500348436866933,0.7103541829007894,0.31614320689531755,bound
halo_galactico,675759612012.3854,0.22303037437133846,11.829792231824333,-0.6516359866219876,0.011877798440055137,-1.92526404874367,0.9775043445147935,0.22816305177860324,bound
halo_galactico,957582293963.7458,0.19535444628929202,11.981176107213587,-0.7091766997351813,0.005632872700144845,-2.2492700634725047,1.0979434902053584,0.17792759648563797,bound
halo_galactico,4156956402830.8354,0.4421102869018036,12.61877546975296,-0.3544693799307829,0.015040162667167609,-1.822747466598682,1.791072265437908,0.24684112161923843,bound
halo_galactico,1110698236996.4014,0.13771069250411433,12.04559608251551,-0.8610323377732088,0.0017011517141538178,-2.7692569528885107,1.1535948623070775,0.11937526509844743,bound
halo_galactico,2207795423964.291,0.06015829812454693,12.34395882885807,-1.2207044584133029,7.134506514536923e-05,-4.146636061151353,1.4504660297163945,0.04147515135966991,bound
halo_galactico,668723431093.0315,0.31684792863078975,11.825246540511296,-0.4991491276965717,0.03441455984148544,-1.463257780654385,0.9740998261922255,0.32527254405675676,bound
halo_galactico,384830674317.314,0.1225914307882978,11.585269681754042,-0.9115398861913651,0.003463752104183328,-2.460453197381511,0.8102353357799861,0.15130348600543717,bound
halo_galactico,459419191526.6374,0.15906553439683613,11.66220913321867,-0.7984239111313933,0.006338044386851171,-2.1980447236662246,0.8595233185347857,0.18506250030306606,bound
halo_galactico,557405022250.4275,0.2766369176633187,11.746170877412487,-0.5580898630278945,0.02747866797015984,-1.5610043235495443,0.9167373196381152,0.3017624697252665,bound
halo_galactico,5558586986683.516,0.07236825351434654,12.744964406352308,-1.140451908211785,4.933055617918249e-05,-4.306883988041037,1.9732226311621135,0.03667515888550591,bound
halo_galactico,515839580104.2674,0.08504926351335036,11.712514662271465,-1.0703294428212278,0.0008628457259828385,-3.064066847788522,0.893359321133181,0.095201629961693,bound
halo_galactico,1965491732193.0107,0.07240097463981757,12.29347122130772,-1.1402555874237708,0.0001397005639721575,-3.854801840632407,1.3953345869030633,0.05188789507505228,bound
halo_galactico,483031538136.30096,0.10499599704852113,11.68397548766954,-0.9788272580050847,0.0017337196889177734,-2.7610211187381686,0.8740033855130915,0.12013225439267868,bound
halo_galactico,2118607739657.5225,0.18532214624938478,12.326050554505985,-0.7320726787966012,0.002173539574898048,-2.662832447949162,1.4306656079411686,0.12953561280897552,bound
halo_galactico,1363743953781.4292,0.1926804130144308,12.134732838137053,-0.7151624314374457,0.003795036965555235,-2.420783989502764,1.2352804411616278,0.15598110889964292,bound
halo_galactico,881407488162.3643,0.17189167194214058,11.945176735819668,-0.7647451641342892,0.004168923393014398,-2.3799760852759095,1.0680219972529037,0.16094394346209076,bound
